CustomerID,Age,Gender,AnnualIncome,SpendingScore,MembershipLevel,Country,SignupDate
442,32.0,Male,57841.71,28.0,Silver,UK,2019-03-23
443,,,65097.75,94.0,Basic,Germany,2022-02-27
444,51.0,Female,80978.71,13.0,Basic,Germany,2022-12-19
445,19.0,Female,53922.72,,Basic,USA,2021-06-04
446,49.0,Male,65403.97,21.0,Gold,Canada,2021-07-19
447,40.0,Male,51452.82,61.0,Silver,Australia,2016-06-05
448,39.0,Female,51043.41,85.0,Silver,Canada,2016-10-24
449,68.0,Other,65128.4,40.0,Silver,Germany,2015-06-18
450,42.0,Female,63620.54,11.0,Silver,Canada,2018-01-28
451,39.0,Female,68326.05,91.0,Silver,Australia,2021-11-25
452,39.0,,61142.38,69.0,Basic,Australia,2019-09-07
453,66.0,Male,66977.14,,Basic,UK,2018-11-09
454,69.0,Female,84982.78,76.0,Gold,Canada,2016-04-13
455,59.0,Female,75898.66,40.0,Platinum,Germany,2016-10-06
456,23.0,Other,65075.73,33.0,Silver,France,2021-02-19
457,32.0,Male,67573.6,58.0,Silver,USA,2022-12-19
458,60.0,Male,55516.47,94.0,Gold,France,2018-11-08
459,54.0,Female,57612.16,67.0,Basic,UK,2015-12-23
460,50.0,Male,67386.91,48.0,Basic,Australia,2019-10-30
461,25.0,Male,61314.75,87.0,Basic,Germany,2017-05-02
462,61.0,Male,71895.28,95.0,,Australia,2022-11-07
463,61.0,Female,79006.1,6.0,Basic,Australia,2020-04-11
464,22.0,Female,58473.51,75.0,Platinum,Australia,2015-02-10
465,56.0,Male,29861.75,37.0,Basic,France,2022-05-23
466,21.0,Female,90512.83,39.0,Silver,UK,2022-12-28
467,23.0,Male,50212.58,47.0,Silver,Canada,2015-05-02
468,62.0,Female,62927.43,37.0,Basic,Australia,2016-04-01
469,49.0,Female,70912.38,39.0,Silver,Canada,2015-06-19
470,69.0,Female,81134.6,6.0,Basic,UK,2019-02-14
471,47.0,Male,87090.51,18.0,Silver,Canada,2018-05-06
472,64.0,Female,54541.9,65.0,Basic,France,2021-08-29
473,52.0,Female,77845.35,82.0,Platinum,Germany,2022-02-10
474,57.0,Female,62969.7,52.0,Platinum,Canada,2018-03-14
475,69.0,Male,101148.06,11.0,Basic,Canada,2015-07-06
476,33.0,Male,76506.67,6.0,Basic,France,2021-08-18
477,30.0,Female,57337.89,69.0,Gold,USA,2016-04-15
478,67.0,Male,48103.91,24.0,Basic,Australia,2018-10-06
479,59.0,Male,20601.15,66.0,Silver,USA,2016-12-23
480,47.0,Female,70120.14,35.0,Silver,Australia,2018-06-30
481,36.0,Male,75126.73,98.0,Platinum,Canada,2015-06-11
482,34.0,Other,71181.91,2.0,Basic,Canada,2017-07-24
483,36.0,Male,24698.78,12.0,Silver,Germany,2019-07-15
484,45.0,Female,41129.84,2.0,Basic,,2019-06-30
485,43.0,Female,67212.35,50.0,Silver,USA,2022-08-24
486,54.0,Female,86782.86,35.0,Basic,Canada,2020-11-03
487,43.0,Other,59166.69,93.0,Silver,UK,2017-07-01
488,40.0,Male,76372.77,97.0,Basic,France,2016-04-19
489,26.0,Female,44483.9,5.0,Platinum,UK,2017-01-17
490,29.0,Female,63106.92,59.0,Basic,Australia,2019-03-29
491,18.0,Male,,33.0,,Canada,2016-10-12
492,18.0,Female,77813.84,54.0,Silver,USA,2019-12-24
493,64.0,Male,51902.46,77.0,Platinum,Australia,2020-01-16
494,51.0,Female,85155.19,31.0,Silver,UK,2021-10-21
495,49.0,Male,55384.31,100.0,Basic,Australia,2017-05-02
496,65.0,Female,43952.06,19.0,Basic,Germany,2017-09-17
497,42.0,Female,44455.39,25.0,,USA,2015-09-25
498,57.0,Male,50663.59,63.0,Platinum,Germany,2018-01-27
499,62.0,Female,65558.51,35.0,Gold,Canada,2018-03-14
500,18.0,Male,50850.3,53.0,Silver,USA,2019-04-12
501,33.0,Male,,37.0,Silver,USA,2015-11-05
502,56.0,Male,73347.12,97.0,Silver,UK,2015-11-23
503,22.0,Male,11831.72,43.0,Silver,UK,2020-05-05
504,39.0,Male,53551.78,3.0,Gold,Australia,2015-04-07
505,46.0,,39986.43,51.0,Silver,France,2016-03-01
506,,Female,46971.68,47.0,Gold,UK,2015-08-29
507,29.0,Female,63656.25,58.0,Silver,UK,2020-11-17
508,43.0,Male,56921.51,88.0,Silver,Germany,2017-08-07
509,33.0,Female,55566.51,,Silver,Australia,2016-09-21
510,68.0,Female,77842.63,71.0,Gold,UK,2018-05-01
511,54.0,Male,59795.73,77.0,Silver,UK,2022-09-12
512,39.0,,87090.85,57.0,Platinum,Germany,2018-08-01
513,46.0,,70682.88,24.0,Gold,Australia,2020-06-19
514,,Female,45499.35,94.0,Gold,Canada,2015-03-19
515,45.0,Male,,69.0,Silver,Germany,2022-09-10
516,22.0,Male,64171.58,23.0,Silver,Canada,2021-01-06
517,64.0,,88076.22,44.0,Silver,France,2020-10-29
518,66.0,Female,56008.57,54.0,Basic,Australia,2016-06-27
519,47.0,Male,64083.48,,Silver,France,2018-10-15
520,63.0,Male,66481.71,63.0,Platinum,Germany,2020-01-14
521,69.0,Female,57478.29,18.0,Silver,,2019-11-15
522,22.0,Female,79078.8,40.0,Basic,France,2018-02-16
523,29.0,Female,88988.73,84.0,Silver,UK,2016-09-22
524,33.0,Male,25598.61,70.0,Basic,Germany,2016-01-11
525,43.0,,72222.28,94.0,Gold,Canada,2016-09-17
526,43.0,Male,46582.44,70.0,Silver,Germany,2016-04-06
527,65.0,Male,21107.87,17.0,,USA,2022-01-10
528,38.0,Male,67755.27,53.0,Silver,France,2015-10-30
529,56.0,Female,67789.1,36.0,Basic,France,2021-10-05
530,53.0,Female,70201.91,64.0,Basic,France,2015-03-14
531,50.0,Female,65565.42,79.0,Platinum,Australia,2015-09-03
532,47.0,Male,73125.38,52.0,Basic,Germany,2015-02-27
533,54.0,Male,50954.27,81.0,Silver,Canada,2018-08-26
534,40.0,Male,63950.02,25.0,Silver,France,2015-09-08
535,27.0,Male,70472.49,44.0,Silver,Germany,2020-03-04
536,22.0,Female,80294.34,94.0,Platinum,Germany,2018-09-06
537,53.0,Male,60657.68,40.0,Silver,Australia,2021-01-23
538,51.0,Male,56793.07,81.0,Silver,Australia,2015-11-10
539,69.0,Male,59171.42,69.0,Silver,Australia,2020-12-26
540,48.0,,42096.1,44.0,,Australia,2018-12-15
541,,Female,71544.36,48.0,Platinum,Germany,2022-09-25
542,36.0,Male,38140.25,57.0,Basic,Canada,2020-11-30
543,49.0,Female,65864.46,42.0,Silver,Canada,2020-08-03
544,18.0,Female,61268.61,35.0,Basic,Canada,2021-02-14
545,22.0,Male,36735.41,11.0,Gold,France,2020-01-11
546,62.0,Male,37590.81,28.0,Platinum,France,2016-01-09
547,21.0,Female,47194.63,44.0,Basic,UK,2015-03-30
548,33.0,Female,54840.87,20.0,Basic,UK,2019-01-18
549,41.0,Male,82207.19,2.0,,UK,2020-09-11
550,33.0,Male,58338.97,33.0,Silver,Germany,2015-08-21
551,19.0,Male,68197.3,36.0,Silver,USA,2016-06-17
552,66.0,Male,78999.08,,Basic,Australia,2022-03-01
553,45.0,Male,76097.51,60.0,Silver,Australia,2022-03-21
554,49.0,Male,59894.1,45.0,Basic,Australia,2017-09-24
555,44.0,Male,49417.12,83.0,Silver,UK,2021-07-03
556,37.0,Male,67482.82,58.0,Silver,Canada,2017-08-08
557,41.0,Male,49716.42,25.0,Silver,France,2015-02-27
558,29.0,Female,87222.07,91.0,Silver,Canada,2016-07-10
559,67.0,Female,73016.98,35.0,Basic,Australia,2018-03-12
560,52.0,Female,63130.44,87.0,Basic,Australia,2016-02-15
561,50.0,Male,67690.08,34.0,Basic,Australia,2015-10-27
562,50.0,Female,62674.3,8.0,Basic,Australia,2016-04-06
563,68.0,Male,54475.06,66.0,,UK,2017-06-04
564,60.0,,67479.15,58.0,Basic,Canada,2020-05-30
565,54.0,Male,56356.62,89.0,Silver,Canada,2018-09-06
566,29.0,Male,89050.33,9.0,Gold,Australia,2015-09-11
567,20.0,Female,49609.45,,Silver,USA,2022-07-19
568,18.0,Female,67631.96,45.0,Basic,Germany,2022-11-19
569,50.0,Female,48259.1,93.0,Silver,Australia,2015-12-13
570,57.0,Male,48102.54,22.0,Basic,France,2016-12-30
571,,Male,33208.65,14.0,Basic,France,2020-04-12
572,60.0,Male,66172.13,52.0,Platinum,USA,2017-05-31
573,61.0,Female,52013.01,48.0,Gold,France,2017-08-27
574,46.0,Female,,75.0,Basic,UK,2022-11-07
575,30.0,Female,66199.43,51.0,Basic,Germany,2022-12-04
576,,Male,62223.37,13.0,Gold,Canada,2022-02-11
577,48.0,Female,38842.52,33.0,,France,2021-03-16
578,63.0,Male,68773.58,3.0,Basic,Australia,2019-11-10
579,19.0,Male,50067.81,52.0,Gold,Australia,2017-11-03
580,68.0,Female,38507.42,36.0,Silver,USA,2016-07-06
581,67.0,Female,,51.0,Silver,France,2020-04-05
582,52.0,Male,41125.61,48.0,Silver,Canada,2020-03-30
583,,Male,28633.13,42.0,Silver,UK,2016-08-03
584,34.0,Male,79457.02,,,France,2022-06-24
585,43.0,Male,51589.02,100.0,Gold,Germany,2022-05-26
586,25.0,Male,33832.68,43.0,Basic,Germany,2018-01-30
587,46.0,Male,45561.12,100.0,Silver,USA,2015-01-16
588,43.0,Male,49184.23,,Silver,Germany,2017-03-01
589,27.0,Other,77163.41,5.0,Gold,Australia,2016-03-18
590,43.0,Female,35055.48,12.0,Platinum,Canada,2019-04-18
591,51.0,Female,39916.41,83.0,Basic,,2016-01-13
592,68.0,Other,74706.04,63.0,Basic,Australia,2019-12-24
593,58.0,Female,53254.01,27.0,Basic,France,2020-11-24
594,24.0,,,35.0,Silver,USA,2018-08-14
595,21.0,Male,52636.12,74.0,Platinum,Canada,2020-06-06
596,67.0,Female,90308.55,28.0,Silver,Canada,2017-04-22
597,62.0,Female,40654.57,97.0,Silver,Australia,2016-03-04
598,28.0,Female,64231.74,47.0,Gold,Germany,2016-10-30
599,46.0,Female,82544.35,47.0,Platinum,USA,2018-11-09
600,53.0,Male,54375.21,43.0,Platinum,Germany,2015-03-25
601,42.0,Male,48693.39,36.0,Silver,UK,2017-08-16
602,,,71506.55,99.0,Platinum,Canada,2022-04-24
603,53.0,Male,75060.97,17.0,Gold,France,2018-03-19
604,27.0,Male,48001.44,75.0,Gold,Canada,2019-07-25
605,54.0,Male,81932.95,36.0,Basic,USA,2019-01-06
606,26.0,Male,60768.32,37.0,Basic,France,2018-08-26
607,41.0,Male,67631.42,18.0,Silver,USA,2015-02-24
608,52.0,Male,82324.22,31.0,Silver,Canada,2020-06-11
609,66.0,Male,71531.7,99.0,Basic,,2022-04-29
610,52.0,Male,59996.26,,Gold,France,2021-03-16
611,65.0,Male,49926.12,,Gold,Germany,2021-12-02
612,53.0,Female,100627.58,31.0,Gold,Germany,2022-06-19
613,35.0,Female,48164.76,27.0,Silver,UK,2018-11-16
614,66.0,Male,,40.0,Basic,Germany,2018-11-18
615,56.0,Male,67649.84,,Gold,USA,2018-11-08
616,49.0,Female,68359.64,76.0,Gold,Australia,2019-08-10
617,41.0,Female,91920.25,91.0,Basic,France,2020-07-13
618,40.0,Female,60713.56,27.0,Silver,Germany,2021-12-08
619,49.0,Male,58574.01,61.0,Gold,Canada,2021-04-15
620,54.0,Female,83284.17,81.0,Silver,UK,2018-08-15
621,29.0,Female,57961.74,25.0,Basic,Germany,2020-07-18
622,66.0,Female,73140.37,94.0,Basic,Australia,2018-12-25
623,30.0,Male,62915.85,10.0,Basic,Canada,2020-12-23
624,40.0,Female,73814.62,15.0,Silver,UK,2021-12-11
625,,Female,70881.72,19.0,Basic,Australia,2017-09-18
626,52.0,Female,53953.32,68.0,Basic,Canada,2018-12-09
627,58.0,Male,32339.81,15.0,Basic,USA,2016-07-12
628,47.0,Female,34891.37,15.0,Basic,Germany,2015-12-06
629,,Male,32394.32,97.0,Silver,Germany,2020-08-22
630,66.0,Male,58632.05,51.0,Gold,Australia,2017-11-23
631,37.0,,24710.62,13.0,Silver,UK,2020-06-02
632,65.0,Male,57600.15,81.0,Gold,USA,2021-12-17
633,42.0,Female,62006.51,83.0,Basic,Canada,2018-07-15
634,,Female,72843.4,59.0,Basic,Germany,2016-05-21
635,30.0,Male,67565.7,13.0,Silver,USA,2019-06-22
636,36.0,Female,73528.28,70.0,,France,2017-04-07
637,66.0,Female,66208.58,57.0,Platinum,Australia,2015-05-05
638,53.0,Male,,54.0,Platinum,UK,2022-05-14
639,29.0,Female,,40.0,Silver,Canada,2019-09-26
640,,Male,47225.34,94.0,Basic,Australia,2022-02-11
641,36.0,Male,63421.3,,Basic,France,2017-08-25
642,29.0,Male,36237.07,31.0,Gold,,2016-10-30
643,26.0,Male,,53.0,Basic,UK,2021-03-30
644,24.0,Male,45651.09,13.0,Basic,France,2022-03-20
645,45.0,Other,62307.68,24.0,Basic,,2015-03-17
646,31.0,,64822.18,93.0,Basic,USA,2015-03-29
647,48.0,Female,77440.84,56.0,Gold,Germany,2019-07-07
648,69.0,Male,34782.55,46.0,Silver,Canada,2018-04-10
649,36.0,Female,55118.11,2.0,Gold,Germany,2018-11-05
650,64.0,Male,68247.72,54.0,,USA,2019-03-20
651,33.0,Male,86267.75,80.0,Basic,,2019-06-18
652,22.0,Male,59417.58,76.0,Silver,UK,2020-12-01
653,52.0,Male,51084.81,28.0,,USA,2015-05-24
654,29.0,Male,90404.83,90.0,Platinum,UK,2018-02-07
655,42.0,Female,72038.41,96.0,Silver,Australia,2019-03-26
656,69.0,Female,80604.5,61.0,Silver,USA,2015-10-31
657,38.0,Male,41856.89,68.0,Basic,UK,2020-08-15
658,53.0,Male,67816.94,5.0,Silver,UK,2021-01-03
659,40.0,Male,,17.0,Silver,Canada,2019-06-18
660,33.0,Other,40424.34,20.0,Silver,France,2018-05-18
661,56.0,Female,68728.2,40.0,Platinum,USA,2019-05-18
662,62.0,Female,69777.71,93.0,Silver,Canada,2018-05-21
663,59.0,Female,52769.82,89.0,Basic,Canada,2018-11-02
664,56.0,Male,81480.56,82.0,Basic,France,2021-09-25
665,31.0,Other,54464.7,22.0,Platinum,UK,2019-11-18
666,48.0,Male,55950.28,53.0,Platinum,France,2022-03-16
667,22.0,Male,59459.42,72.0,Silver,Australia,2020-12-13
668,52.0,Female,56355.86,40.0,Gold,USA,2021-07-08
669,40.0,Male,,47.0,Silver,Canada,2019-08-02
670,46.0,Female,44374.45,74.0,Gold,Australia,2020-10-30
671,60.0,Male,48684.85,81.0,Basic,UK,2016-07-07
672,28.0,Female,42128.89,46.0,Basic,USA,2017-06-15
673,35.0,Male,88252.76,58.0,Basic,USA,2018-05-17
674,64.0,Male,,84.0,Gold,France,2021-08-16
675,29.0,Female,48472.25,27.0,Silver,Australia,2022-07-05
676,26.0,Female,55690.38,2.0,Platinum,UK,2018-11-18
677,27.0,Other,72735.84,52.0,Silver,USA,2019-09-01
678,61.0,Female,69956.48,29.0,Platinum,,2018-05-29
679,34.0,Female,51372.32,6.0,Silver,France,2020-05-19
680,55.0,Female,54006.21,20.0,Gold,Australia,2018-03-08
681,24.0,Male,38167.94,83.0,Basic,USA,2015-09-24
682,63.0,Male,62080.85,75.0,Silver,USA,2015-09-28
683,30.0,Male,79234.76,18.0,Basic,Australia,2022-01-10
684,57.0,Female,51273.34,22.0,Silver,,2021-03-19
685,59.0,Male,69537.2,51.0,Basic,UK,2019-06-26
686,26.0,Female,51268.31,14.0,Basic,UK,2015-10-09
687,67.0,Female,43565.26,6.0,,UK,2021-11-03
688,44.0,Female,70204.2,21.0,Basic,,2018-01-30
689,19.0,Male,95214.74,64.0,Basic,UK,2016-06-29
690,22.0,Male,68151.35,8.0,Basic,,2019-03-12
691,46.0,Female,53792.16,18.0,Silver,Canada,2018-12-08
692,54.0,Male,54759.51,22.0,Basic,Germany,2017-11-27
693,55.0,Male,88637.78,70.0,Silver,Australia,2016-12-15
694,36.0,Male,64604.7,99.0,Basic,USA,2019-01-19
695,25.0,Male,48511.26,54.0,,Canada,2015-10-14
696,65.0,Male,59066.62,35.0,Gold,Canada,2018-09-13
697,62.0,,63227.11,45.0,Gold,,2021-12-29
698,18.0,Male,67038.21,53.0,Silver,USA,2020-01-26
699,,Female,82680.58,54.0,Silver,Canada,2020-04-02
700,69.0,Male,79138.48,57.0,Basic,Australia,2015-10-23
701,34.0,Female,62973.58,73.0,Silver,Canada,2022-03-08
702,24.0,Female,59377.57,80.0,Silver,USA,2020-08-03
703,42.0,Male,65939.79,75.0,Silver,France,2016-10-06
704,62.0,Male,50876.5,48.0,Silver,USA,2016-08-08
705,21.0,Male,74700.14,85.0,Platinum,UK,2016-11-26
706,53.0,,56947.92,42.0,Basic,Australia,2019-12-22
707,23.0,Female,67363.52,23.0,Platinum,France,2017-11-06
708,48.0,Female,85698.8,54.0,,Germany,2018-09-26
709,36.0,Male,68292.1,62.0,Gold,Australia,2022-06-09
710,61.0,Male,63460.55,58.0,Platinum,UK,2021-07-14
711,56.0,Male,52239.19,45.0,Platinum,UK,2021-05-12
712,44.0,Male,58828.89,84.0,Basic,Germany,2020-08-27
713,27.0,Female,42959.24,81.0,Silver,France,2022-10-03
714,43.0,Male,67998.0,95.0,Silver,,2022-09-14
715,36.0,Female,27984.58,82.0,,Germany,2015-01-13
716,56.0,Female,,29.0,Basic,USA,2018-04-02
717,20.0,Female,70975.25,48.0,Platinum,Canada,2016-07-05
718,62.0,Male,61472.73,32.0,Gold,Australia,2015-02-05
719,30.0,Female,52004.75,8.0,Basic,UK,2016-01-04
720,67.0,Other,59756.1,,Platinum,USA,2015-04-27
721,45.0,Female,33389.55,9.0,Platinum,France,2022-12-24
722,37.0,Female,72357.01,,Basic,USA,2022-05-14
723,45.0,Female,57542.63,6.0,Gold,France,2022-10-13
724,25.0,Female,82728.47,,Basic,UK,2019-03-31
725,58.0,Male,65879.85,45.0,Basic,UK,2017-09-14
726,56.0,Female,63471.51,77.0,Gold,France,2021-07-16
727,18.0,Female,66014.22,25.0,Silver,,2021-01-31
728,20.0,Other,45367.34,95.0,Basic,France,2022-09-22
729,30.0,Female,53235.09,98.0,Gold,Canada,2018-02-26
730,45.0,Male,61994.23,81.0,Basic,Australia,2022-04-01
731,66.0,Female,55461.54,57.0,Basic,USA,2017-01-26
732,42.0,Other,51352.31,26.0,Silver,Canada,2015-08-03
733,50.0,Male,55764.06,84.0,Silver,France,2018-05-21
734,55.0,Male,60661.95,,Gold,Germany,2016-12-28
735,23.0,Female,94781.13,96.0,Silver,,2016-02-05
736,61.0,Male,55119.13,97.0,Silver,Canada,2022-03-21
737,62.0,Male,49838.56,59.0,Basic,France,2019-03-16
738,49.0,Male,57709.07,84.0,Basic,Australia,2020-09-18
739,62.0,Female,82523.92,60.0,,Australia,2015-12-14
740,64.0,Male,83596.38,11.0,Basic,Germany,2022-10-20
741,38.0,Male,89236.47,47.0,Silver,Australia,2020-10-12
742,33.0,Female,60914.63,52.0,Basic,UK,2019-04-20
743,,,69623.88,10.0,Basic,USA,2015-11-05
744,28.0,Other,44249.63,43.0,Basic,France,2016-02-24
745,54.0,Male,54698.39,39.0,Silver,USA,2018-03-15
746,53.0,Female,43273.73,83.0,Gold,Germany,2018-10-06
747,52.0,Male,67098.88,27.0,Silver,Australia,2019-08-06
748,36.0,Female,60576.19,40.0,,Australia,2019-06-09
749,37.0,Female,63392.84,98.0,Platinum,UK,2016-06-28
750,35.0,Male,47306.84,36.0,Silver,Canada,2022-04-02
751,64.0,Female,72760.31,20.0,Gold,Australia,2022-01-09
752,,Male,23894.57,46.0,Basic,UK,2017-02-21
753,66.0,Female,56219.58,69.0,,Canada,2021-11-07
754,31.0,Male,58400.33,74.0,Gold,Canada,2015-05-12
755,32.0,Female,29675.96,63.0,Gold,Canada,2021-10-05
756,48.0,Male,65761.93,32.0,Basic,Germany,2018-06-25
757,18.0,,57401.04,40.0,Basic,USA,2019-07-08
758,20.0,Other,68416.75,40.0,Basic,Australia,2021-09-19
759,33.0,Female,89997.43,92.0,Basic,UK,2021-05-10
760,40.0,Other,64869.36,29.0,Silver,Australia,2016-08-23
761,28.0,Male,74589.92,22.0,Gold,France,2016-01-18
762,29.0,Male,,73.0,Basic,Canada,2015-06-25
763,27.0,,67380.41,66.0,Silver,Germany,2022-12-02
764,49.0,Female,47011.87,77.0,Gold,France,2019-06-20
765,33.0,Male,35397.49,35.0,Gold,Canada,2017-08-02
766,25.0,Female,65615.67,27.0,Basic,Germany,2020-05-22
767,55.0,Male,53996.13,63.0,Silver,UK,2018-06-02
768,29.0,Male,79254.02,30.0,Platinum,USA,2017-02-11
769,41.0,Male,52873.15,29.0,Silver,USA,2016-09-26
770,45.0,Female,59785.39,35.0,Basic,Canada,2022-02-13
771,25.0,Female,42614.84,37.0,Silver,Canada,2020-06-24
772,45.0,Female,54842.51,26.0,Basic,UK,2019-11-10
773,53.0,,,4.0,Silver,France,2015-05-28
774,43.0,Male,47227.09,99.0,Gold,France,2019-06-01
775,25.0,Female,59207.79,10.0,Basic,UK,2019-05-29
776,67.0,Female,50896.23,20.0,Silver,France,2018-02-05
777,45.0,Female,99438.57,60.0,Silver,UK,2017-11-06
778,45.0,Male,72538.41,10.0,Silver,USA,2018-02-09
779,54.0,Female,76269.6,30.0,,Canada,2018-12-26
780,58.0,Female,58336.61,75.0,Basic,France,2017-07-07
781,53.0,Other,61586.28,16.0,Gold,Canada,2022-07-08
782,,Other,53556.11,7.0,Platinum,Germany,2015-05-09
783,34.0,Female,99365.71,23.0,Basic,UK,2016-03-10
784,26.0,Male,58367.04,40.0,Basic,France,2021-07-30
785,50.0,Female,50943.74,1.0,Platinum,UK,2020-01-25
786,37.0,Female,48689.94,45.0,Basic,Germany,2015-05-14
787,30.0,Female,65030.25,,Silver,Australia,2018-11-29
788,45.0,Male,81315.33,41.0,Basic,UK,2021-11-19
789,65.0,Male,76304.39,68.0,Basic,UK,2020-09-15
790,46.0,Male,48655.12,2.0,,UK,2015-07-02
791,30.0,Male,48285.85,17.0,,,2016-01-30
792,63.0,Male,78694.03,9.0,Platinum,France,2016-11-20
793,52.0,,91520.72,11.0,Gold,Germany,2020-08-04
794,23.0,Male,57824.96,44.0,Silver,,2015-03-11
795,35.0,Male,78099.35,83.0,Basic,Germany,2018-06-26
796,68.0,Male,38008.68,56.0,,Australia,2017-02-24
797,22.0,Male,47347.13,14.0,Silver,Canada,2018-03-27
798,64.0,Other,44856.03,79.0,Platinum,Canada,2015-01-30
799,42.0,Male,66183.21,47.0,Platinum,Germany,2015-12-24
800,19.0,Male,57315.36,72.0,Platinum,USA,2020-06-03
801,27.0,Female,63571.39,59.0,Basic,Germany,2016-09-26
802,47.0,Female,78286.74,60.0,Basic,France,2016-05-23
803,67.0,Male,50202.51,33.0,Basic,UK,2017-02-12
804,62.0,Female,61409.9,56.0,Basic,Canada,2017-10-08
805,22.0,Female,39931.02,2.0,Basic,Australia,2022-05-29
806,50.0,Female,77456.79,2.0,Basic,USA,2015-01-14
807,18.0,Female,76446.21,,Basic,USA,2017-09-24
808,35.0,Other,65428.32,20.0,,Australia,2017-02-10
809,49.0,Male,61799.04,,Basic,Australia,2019-12-06
810,64.0,Male,52362.78,82.0,Silver,,2021-08-08
811,66.0,Male,39066.76,30.0,Basic,France,2020-07-21
812,28.0,Male,,85.0,Basic,USA,2016-03-02
813,38.0,Female,71343.01,36.0,,Australia,2015-09-09
814,43.0,Female,90290.57,67.0,,USA,2015-11-18
815,42.0,Male,54096.76,57.0,Gold,Canada,2020-06-14
816,39.0,Male,64052.72,17.0,Gold,Australia,2015-06-19
817,44.0,Male,76716.06,24.0,Platinum,UK,2015-08-24
818,66.0,Other,77167.99,68.0,Basic,France,2016-10-29
819,30.0,Female,50662.94,73.0,Silver,USA,2019-01-28
820,50.0,Female,55812.61,,Basic,UK,2019-01-19
821,51.0,Female,52122.74,57.0,Silver,Germany,2020-02-27
822,58.0,Female,46472.33,98.0,Silver,Germany,2015-08-10
823,52.0,,82075.04,45.0,Basic,Australia,2022-05-30
824,18.0,Male,60940.71,54.0,Gold,Australia,2015-09-30
825,38.0,Female,58886.32,,Platinum,France,2021-06-21
826,65.0,Female,63715.62,59.0,Basic,France,2019-12-29
827,23.0,Female,60806.43,8.0,,Australia,2016-08-10
828,45.0,Other,56685.34,,Basic,UK,2021-05-26
829,34.0,Female,48576.64,15.0,Silver,Canada,2015-03-09
830,22.0,Female,83479.21,31.0,Basic,France,2019-10-03
831,48.0,Female,51445.92,64.0,Basic,Canada,2019-04-04
832,22.0,Male,46042.32,5.0,Basic,Germany,2020-01-03
833,55.0,Female,,42.0,Silver,Canada,2017-06-01
834,,Female,92362.73,29.0,Basic,France,2018-05-09
835,40.0,Male,47676.4,14.0,Platinum,USA,2017-08-21
836,54.0,Female,70644.23,52.0,Basic,USA,2019-02-21
837,54.0,Female,56305.03,53.0,Silver,Germany,2022-10-16
838,27.0,Female,63672.11,13.0,Basic,Canada,2018-02-12
839,27.0,Other,73832.71,60.0,Gold,Canada,2016-11-24
840,36.0,Male,34204.67,48.0,Gold,Australia,2015-10-01
841,34.0,Female,46554.88,26.0,Basic,Australia,2016-07-28
842,38.0,Female,73620.19,84.0,Gold,Germany,2015-03-14
843,31.0,Male,61461.77,31.0,Basic,Canada,2017-03-09
844,26.0,Male,63178.12,36.0,Gold,Australia,2022-06-21
845,63.0,Female,70670.75,27.0,Silver,France,2019-12-21
846,18.0,Female,46655.98,97.0,Basic,UK,2016-08-07
847,68.0,Female,75826.09,93.0,Gold,Canada,2020-12-27
848,62.0,Female,72296.76,91.0,Silver,USA,2017-08-25
849,30.0,Male,63574.76,4.0,Silver,France,2015-07-09
850,21.0,Male,67021.98,75.0,Basic,France,2019-10-16
851,18.0,Male,77474.61,89.0,Gold,UK,2015-01-11
852,66.0,Other,51092.41,5.0,Silver,USA,2015-08-08
853,57.0,Male,69920.36,,Silver,Germany,2015-08-28
854,49.0,Other,86165.36,66.0,Basic,Germany,2015-11-12
855,51.0,Other,69609.39,40.0,Platinum,Australia,2015-12-23
856,45.0,Other,56664.1,77.0,Silver,USA,2019-06-05
857,48.0,Male,94773.09,27.0,Silver,UK,2020-03-21
858,25.0,Other,63462.22,81.0,Platinum,,2016-11-15
859,56.0,Male,80978.87,95.0,Basic,Canada,2016-07-10
860,43.0,Male,53677.03,54.0,Basic,USA,2022-02-22
861,51.0,Male,76017.04,75.0,Basic,Germany,2021-01-17
862,20.0,Female,51803.62,9.0,Gold,Canada,2021-11-21
863,67.0,,64850.76,11.0,,France,2020-12-20
864,29.0,Female,50898.9,7.0,Basic,,2015-06-15
865,18.0,Male,88517.34,70.0,Silver,USA,2015-04-07
866,,Male,56683.03,30.0,Silver,Germany,2018-12-10
867,22.0,Male,43381.02,,Silver,Germany,2016-02-06
868,47.0,Female,61426.78,95.0,Basic,Australia,2016-12-25
869,,Female,68056.42,87.0,Basic,Australia,2017-02-18
870,34.0,Female,59600.99,77.0,Gold,Australia,2022-11-04
871,65.0,Female,47800.2,37.0,Silver,USA,2020-10-03
872,64.0,Other,75559.75,76.0,Basic,Germany,2019-08-26
873,40.0,Female,78887.7,45.0,Basic,Germany,2015-01-25
874,32.0,Female,35280.64,82.0,Gold,Australia,2019-04-08
875,54.0,Female,46844.6,76.0,Basic,Australia,2018-05-08
876,38.0,Female,,67.0,Silver,France,2020-07-06
877,31.0,Female,52036.11,48.0,Silver,Australia,2019-02-16
878,19.0,Female,67889.32,100.0,Gold,USA,2015-01-25
879,28.0,Female,87592.16,81.0,Basic,,2015-01-05
880,68.0,Female,54286.3,10.0,Basic,France,2016-11-17
881,56.0,Male,83650.83,13.0,Platinum,Australia,2015-12-24
